VariableName,Gas:Facility,Electricity:Facility
KeyValue,,
7113,246114099.85640752,3472062533.0895615
7114,230600403.24478278,3480321455.0843434
7115,276396648.9792295,3305770839.893137
7116,192969438.44058007,3491356492.4837084
7117,89343998.8673052,3490844405.036013
7118,79269020.54357536,3485729809.8733487
7119,111567633.28235717,3654751425.526802
7120,139843157.03155947,3267921087.972101
7121,294961864.112004,2703219981.3900466
7122,424095569.1622587,2615358271.047094
7123,609380847.9736385,2077294895.1546426
7124,666873451.8638742,1989375015.5833945
7125,7882653.401622258,1257684328.341545
7126,7882805.05718482,1079971196.178899
7127,7882957.07889586,1035971284.220018
7128,7882087.495322264,1035971294.5047977
7129,7882270.729043231,1035971294.2303044
7130,7882445.686818604,1035971294.4286087
7131,7882619.263101343,1079971206.7897992
7132,15710430.45627548,1257689391.229836
7133,1244799446.7714498,1542977196.1409771
7134,1145413230.5945256,1832815061.0542507
7135,575592825.0536765,3775038287.207584
7136,482605396.06587434,3642907682.6045146
7137,428267652.8820297,3466838944.247505
7138,402467613.851205,3466799624.6943636
7139,427173868.2339963,3287404605.9527245
7140,308651399.53627557,3466690369.212961
7141,226929984.28037646,3466598280.390537
7142,239042511.32615644,3466606607.8363204
7143,286538039.00583285,3642656099.5863934
7144,369687963.8814165,3267217423.7385397
7145,518600745.47665346,2703468823.6887736
7146,585654965.7552162,2615555925.826973
7147,813141941.1417413,2077552020.2891483
7148,897868937.6596358,2100905371.8356419
7149,7882750.527664595,1257684339.9670744
7150,7882898.30323879,1079971207.656202
7151,7882005.742960455,1035971296.0332601
7152,7882202.360803205,1035971306.8247972
7153,7882415.988827586,1035971307.0026107
7154,7882613.130900068,1035971307.3302256
7155,7882807.679154622,1079971219.7722263
7156,15710295.270558385,1257689395.8136663
7157,1741144779.8467677,1542248103.1652374
7158,1546382499.3964021,1864200265.069527
7159,873547277.7460756,3775433692.578673
7160,569258442.227982,3643018313.390516
7161,346571341.6171427,3467025755.835867
7162,326866203.70362496,3474278969.5664673
7163,378919818.89541894,3299359367.5822635
7164,287029024.4202794,3481420193.4355083
7165,166405800.23808616,3477606679.6038876
7166,154227091.69607872,3472851555.0412464
7167,185102820.27764434,3643515940.8974543
7168,291793162.5441376,3267143580.542782
7169,560091547.0153836,2703512781.8073435
7170,622750003.8923652,2615602128.878373
7171,766161138.332279,2077517091.00303
7172,825442828.0232054,1989603004.984151
7173,7883013.203644667,1257684350.0551167
7174,7882136.456662432,1079971217.6071768
7175,7882330.074701219,1035971305.0514238
7176,7882566.521185806,1035971316.2655658
7177,7882791.979213309,1035971316.5613549
7178,7883008.487357573,1035971316.9785144
7179,7882150.076203854,1079971229.1652858
7180,15710251.029840015,1257689428.15355
7181,1489982288.726538,1541889785.3346658
7182,1201129248.42141,1863685090.876672
7183,403558344.00965065,3774836925.8891916
7184,314245293.0946223,3643312963.0796704
7185,262913770.35481232,3475008716.102558
7186,252321971.70543644,3484386604.396899
7187,289791325.5804831,3310926678.259969
7188,213912774.45136586,3493528259.713787
7189,74940089.03324471,3569601697.6752596
7190,70543281.82484806,3886325956.207164
7191,87740721.0048877,4170142690.8926353
7192,103188596.28361706,3845465763.5900292
7193,210569685.05517054,3255523276.606904
7194,313906803.98276925,3091203853.484135
7195,525379697.7192533,2144473512.614328
7196,617045147.8127236,1989307633.5105488
7197,7882866.430221486,1257684359.746113
7198,7882519.387069724,1079971227.7768402
7199,7882735.109463565,1035971316.3738524
7200,7882992.66682838,856544710.4220039
7201,7882161.618867076,856544710.7304174
7202,7882398.665389963,856544710.1272509
7203,7882635.455001257,900544622.577752
7204,15709704.974547341,988549515.6627611
7205,1382282013.0846844,1541492934.9077702
7206,1236679192.7774932,1504868334.9801779
7207,756363278.205717,2339842493.0222735
7208,523027453.7130715,2207547947.0494556
7209,477972463.2345565,2032751744.753211
7210,524703218.6002455,2041411234.880148
7211,460768451.9584219,2044636245.0963378
7212,428013821.50147533,2046521240.9329398
7213,498720158.6414915,1146734686.6237648
7214,441994044.921771,1142717487.3135943
7215,478152164.49298453,1311748342.7808104
7216,634770123.4472072,1234892030.7621284
7217,7888671.84642342,1252547290.9262044
7218,15704063.777222956,1164547478.074732
7219,7888892.0581380045,1164547460.7946408
7220,15716867.537688604,1076551024.490433
7221,7882923.164671232,988544445.9113795
7222,7883159.369845237,900544622.3553747
7223,7882317.165816424,856544709.4692297
7224,7880137.228359956,856543035.0331386
7225,7880143.863356596,856543034.8872862
7226,7880144.524289448,856543032.316313
7227,71999.99999988762,900542940.0470297
7228,15705712.191253623,988547835.8819177
7229,7880016.240410842,1164542418.871148
7230,7880016.106123044,1129513440.3262193
7231,71999.99999988762,1067999036.5372069
7232,7880015.757960409,935999300.5710118
7233,7880015.374888422,759999655.5945997
7234,7885922.490851468,760003038.3893595
7235,15699325.952141417,760003042.9653919
7236,7894352.447638627,798365851.2893004
7237,15698745.177985404,810387313.6376576
7238,71999.99999988762,787990911.9547995
7239,7880187.856749454,935999299.8203382
7240,7880187.584063407,1129513439.9831853
7241,11760863.277206928,1253948236.511711
7242,22608977.078870624,1170165451.7104874
7243,26443366.336318154,1170169748.538019
7244,37880007.101513214,1083589379.7132704
7245,35408071.156057656,994180024.6641643
7246,48047753.53872433,907595853.702428
7247,42543923.729437806,862188077.341035
7248,57012290.600780174,1043033999.1156847
7249,49347792.639781974,1041623736.4700797
7250,67796538.4149938,1043045704.7512611
7251,58358808.67741653,1085633485.7580557
7252,88115740.02764587,1264777615.872478
7253,2760637842.5653105,1543730417.9468484
7254,2344585375.5806036,1865826114.8082552
7255,1263653930.7864046,3776038362.4068503
7256,899305863.6696787,3643469701.3976645
7257,674760731.6065753,3470286941.801006
7258,668500996.7157774,3478663041.2856817
7259,730388470.2907021,3304445752.6587214
7260,515060595.10673434,3487717350.6688957
7261,314605551.1651126,3485815122.9338126
7262,226507893.58438346,3480310458.625168
7263,254801858.63997167,3647831462.8124056
7264,387922668.68358856,3298006168.185315
7265,734070618.6298589,2703715401.9184527
7266,814387918.5644895,2615838759.2011333
7267,997036433.091269,2077819750.3315563
7268,1067719362.3316016,1989931271.835463
7269,7882979.221272748,1257684392.2539382
7270,7883258.582130307,1079971261.9781394
7271,7882451.557458539,1035971348.5496603
7272,7882780.147815195,1035971359.3338691
7273,7883088.332322212,1035971359.9335643
7274,7882302.147187448,1035971360.6597492
7275,7882600.920757897,1079971271.4918644
7276,15711162.201410701,1257689494.8751714
7277,2201490884.916445,1542005068.4729652
7278,2146423544.59912,1865170308.81077
7279,1269629176.4514973,3775966586.050553
7280,1102550403.195805,3643693645.9920373
7281,1054073497.3388305,3467621596.3852158
7282,1006579327.7961826,3467560721.0513344
7283,1147195272.9776456,3288291328.5041246
7284,961876488.758178,3467501644.9710207
7285,822432057.9139802,3468118448.666853
7286,866795709.234687,3467408065.3694882
7287,1008179476.4527985,3643555308.1175103
7288,1134986415.976633,3298967200.5656376
7289,1370046570.666418,2704588037.567548
7290,1593820056.0729396,2616895260.7297063
7291,2004737394.190976,2079209269.0331383
7292,2115438447.6387546,1991433338.5295131
7293,7883101.810794642,1257684406.3274708
7294,7883001.517679382,1079971273.2456887
7295,7883302.411027252,1035971362.2140613
7296,7882537.875434754,1035971373.3813348
7297,7882879.655194938,1035971373.852703
7298,41796834.753094435,1041612203.9921309
7299,46756458.57940011,1087029811.1089458
7300,49196964.12374834,1263348905.261935
7301,2604638228.443946,1543257715.9341493
7302,3340966962.1394205,1867342286.6820812
7303,2618726830.8917623,3778125067.5317397
7304,2388183142.5178456,3645697901.761405
7305,2047907525.809299,3469128228.7109823
7306,1641220910.952877,3468463608.7020965
7307,1401060895.3980937,3288643202.635406
7308,920108563.8090031,3467440084.470445
7309,723682614.702205,3467193123.507466
7310,653742273.2831848,3467099298.362346
7311,656879321.7701341,3643097002.9474497
7312,792014001.3992028,3298484945.919547
7313,1036072264.3700687,2704112967.9020314
7314,1053514130.9616865,2616155497.3565617
7315,1236511086.5817769,2078127784.438365
7316,1266101990.3473985,1990184161.5313168
7317,7882882.836531469,1257684414.2875745
7318,7883205.886700728,1079971283.5401816
7319,7882435.931470772,1035971372.0043113
7320,7882791.531723042,1035971382.7909892
7321,7883150.035278892,1035971383.587503
7322,7882400.808421542,1035971384.6318909
7323,7882742.748890361,1079971296.537063
7324,15711053.7751702,1257689522.0992017
7325,2127371829.411539,1541917283.7704892
7326,1853824409.157404,1864736146.3344543
7327,1067380035.4446913,3775691209.715879
7328,593695341.4571445,3643057090.5900755
7329,491386028.5889133,3466933957.603893
7330,488631604.2044521,3470061102.442763
7331,565921736.1560756,3294300022.569968
7332,415179676.46952087,3474392862.423477
7333,334485697.783391,3467773839.353006
7334,373589276.6973627,3466762890.204883
7335,399695323.74645936,3642790934.1140294
7336,542786993.1807069,3298182030.834642
7337,759978536.7422258,2703773966.579724
7338,803680317.2692583,2615852492.3062162
7339,1066139468.2657025,2077898573.2634647
7340,1135613624.4162693,1990016353.3873334
7341,7883130.163984907,1257684428.3900638
7342,7883447.013026464,1079971296.3191614
7343,7882693.302230507,1035971384.4107744
7344,7883061.896408561,1035971396.3575467
7345,15694162.89628748,1035971395.1765746
7346,7883080.609444542,1035971394.8891937
7347,7883446.343645747,1079971307.854432
7348,7892437.8399824295,1257689531.822639
7349,2029484207.9355335,1541532799.5018418
7350,2113959565.764969,1895823473.7874324
7351,1381671407.0037313,3776094171.152727
7352,1134236338.1999185,3643715026.4633093
7353,903196988.9562365,3467404850.622875
7354,643050785.4709486,3467100249.296596
7355,589603147.5759213,3287596797.0653186
7356,419874621.3121927,3466827631.220502
7357,337987837.4369917,3466731730.419349
7358,344070575.56867135,3466723190.2119985
7359,369756463.32184637,3642758099.2097635
7360,433037592.4406173,3298059637.6521754
7361,615475774.024036,2703593801.28931
7362,670919683.822462,2615662791.746409
7363,871805850.610799,2077627894.5228114
7364,909408404.3684154,1989678179.5037332
7365,7882660.681483935,1257684436.7397997
7366,7883024.981352864,1079971304.1505785
7367,7883390.595126083,1035971392.9939574
7368,7882699.065231123,856544786.1898265
7369,7883096.195741093,856544786.0959669
7370,7883485.253492594,856544787.2577682
7371,7882767.962793043,900544699.3000684
7372,15710847.025900206,988549637.9230709
7373,1593139101.9193692,1540448135.100217
7374,1408038392.42914,1535884513.537165
7375,794200215.7373995,2339917377.76353
7376,569599780.6086434,2207614121.0095053
7377,527596345.7834641,2031616023.7105024
7378,571177402.3322008,2034973679.0257685
7379,557329405.6216773,2041931724.9591932
7380,543517423.5455507,2045365137.5554426
7381,587827196.449978,1146272339.29982
7382,500359801.2311447,1140769265.93267
7383,533263022.8183913,1310935259.3952456
7384,951312880.4402213,1266020710.2604146
7385,7888616.744482215,1252547395.682118
7386,15705953.896788985,1164547588.1105917
7387,7889334.821938289,1164547567.5754254
7388,15718501.14124424,1076551161.848648
7389,7882559.340168697,988544522.9145403
7390,7882944.701649365,900544697.7759136
7391,7883332.290300835,856544786.7322863
7392,7880323.46729751,856543095.1540824
7393,7880473.941650756,856543096.3875247
7394,7879704.248271437,856543096.6000534
7395,7879845.516877958,900543006.3367925
7396,7889076.140299344,988547935.5390974
7397,23756400.403831463,1168765839.817682
7398,36057815.14439379,1165909920.1504087
7399,44989487.249519184,1075050015.8134851
7400,37955487.89404493,941640301.9281994
7401,31348677.34199475,767043350.870359
7402,31305585.140224144,764225593.2185706
7403,7885938.817944333,760003121.3043406
7404,15716749.888414724,760008249.6432921
7405,7886401.442524334,760003119.7949392
7406,22040540.398068376,764220479.9469309
7407,34866018.70988669,943037673.9589685
7408,38429120.7460948,1165911286.7963343
7409,58793134.29866108,1259607045.8752644
7410,45873582.70897626,1170199734.456888
7411,77547378.20085478,1171627777.2968397
7412,73516466.18394217,1082218332.301954
7413,91523652.52362369,995643952.2193576
7414,75022336.87802665,906224496.7292359
7415,98919784.82766193,863662760.4413751
7416,82861200.20140453,1041663542.5968692
7417,126296484.92151375,1043107880.1394421
7418,91778796.80899456,1041676469.7118996
7419,123696234.22662343,1043117056.5894881
7420,94402780.33633672,1085681045.652769
7421,120922041.93572299,1264833051.7215993
7422,3424186586.2721386,1453613746.2809513
7423,2791631528.7923765,1805309510.8435106
7424,1620414790.023924,3776639673.908899
7425,1362024478.119013,3644103630.557721
7426,1136558593.270538,3467743258.389596
7427,894224408.5448906,3467409089.4638534
7428,939282549.3202819,3288014853.218303
7429,696358167.1531647,3467148960.0538836
7430,612978477.4391876,3467045206.9782553
7431,686332076.1783062,3467113051.2229433
7432,744577099.1435399,3735461144.0923104
7433,904682432.1315998,3421642748.0088754
7434,1156596119.000867,2704267044.3242054
7435,1193745628.2535164,2616347313.1223125
7436,1427783149.6955123,2078405244.2381628
7437,1506827458.6878667,1990543093.8730445
7438,7883641.086619235,1257684470.4851165
7439,7882958.937210179,1079971337.088969
7440,7883433.9388422305,1035971436.7012405
7441,7882782.780376502,1035971437.6624445
7442,7883236.3171729855,1035971437.7581904
7443,7883690.252876886,1035971439.3693063
7444,21037620.68383986,1082791331.685664
7445,43666981.29705308,1263331345.3174088
7446,2698061957.5952344,1451170532.5108109
7447,2874745738.429648,1804967431.3368573
7448,2134692149.768544,3777256384.00767
7449,1940579579.89821,3644877746.3366795
7450,1780000525.9076254,3468616730.665011
7451,1572383498.6000419,3468316122.331989
7452,1606078192.3691723,3288920111.3064265
7453,1452111678.857459,3468131804.116087
7454,1496337380.267466,3468208136.426309
7455,1653039998.4219697,3468420207.026855
7456,1803271286.8775618,3736928274.8211346
7457,2065853116.7107365,3423326805.658734
7458,2458675758.549823,2706264665.118123
7459,2614597869.81251,2618575700.021806
7460,2905448572.439225,2080817670.4652922
7461,3015136449.6948752,1993049579.851968
7462,7883450.839770039,1257684480.6396785
7463,7883318.873523096,1079971348.182519
7464,7882525.66770384,1035971448.6954932
7465,37836140.21733189,1041621519.6140821
7466,54668510.05295542,1043046061.7665322
7467,62832721.00517455,1041654578.4474686
7468,87205542.77091582,1087077838.3164623
7469,93894721.19305837,1263414220.8247557
7470,3262693536.5165954,1453273189.630472
7471,4190320629.3679647,1807794919.122951
7472,3139618465.5416794,3779189824.1780376
7473,2631613201.8788614,3646169808.007732
7474,2213856772.842422,3469409836.2828693
7475,1817702071.1382186,3468751012.648635
7476,1627510214.8637917,3288980843.192027
7477,1264282097.465938,3467894605.3483815
7478,1176884490.6540728,3467761479.9001484
7479,1277771465.4750319,3467868960.530814
7480,1469569988.0412438,3736405989.451789
7481,1787154707.542417,3422861412.1413293
7482,2190728808.8370214,2705790188.5408697
7483,2336330831.9432325,2618071147.229839
7484,2597680810.5530815,2080220338.6432176
7485,2659644229.0333266,1992376040.4032838
7486,7883752.153730019,1257684496.9543526
7487,15694824.358210273,1079971361.7939737
7488,7883628.081087036,1035971460.9846582
7489,7883006.399054532,1035971459.451443
7490,20674015.69283381,1038792608.2448254
7491,36080308.24687981,1041616891.8345499
7492,55316102.38337329,1087043752.1187434
7493,58989184.72513957,1263353686.797119
7494,2995471901.675405,1452297738.0208955
7495,3464717986.8194437,1806151221.1472898
7496,2495947782.827543,3777903496.1888447
7497,2078688783.153926,3645136988.417648
7498,1449196425.3731503,3468217211.049274
7499,1085096487.5264103,3467692201.116322
7500,930804560.6859305,3288051267.7509894
7501,598512136.3569677,3467145629.4427423
7502,444028717.9633343,3466862037.9448905
7503,506056012.3696266,3466913129.258484
7504,651068514.9155574,3735359177.337437
7505,829315645.3626732,3421573489.727745
7506,1167215834.0428627,2704304553.3999996
7507,1337942641.62251,2616540780.2755656
7508,1631116274.57057,2078663059.7196362
7509,1714813612.9994621,1990825589.3437696
7510,7883807.097433466,1257684504.2595966
7511,7883519.390667975,1079971371.9824805
7512,7882920.227340417,1035971472.5506309
7513,15694315.399944887,1035971473.1008241
7514,7883374.016688042,1035971471.2509753
7515,7883894.398633114,1035971472.3823695
7516,44038490.8617783,1087025506.8023045
7517,43682908.896230556,1263341127.0200305
7518,2852332458.0840716,1451695725.9028609
7519,3208414517.8201704,1805614413.0073028
7520,2494363410.3837695,3777898635.5357594
7521,2293811590.6242204,3645467235.90023
7522,2076584408.9353793,3469125096.170231
7523,1861775710.4500682,3468774156.666759
7524,1891268601.02188,3289353958.3975406
7525,1767199175.2327204,3468605656.6039953
7526,1863035140.3868318,3468777074.056986
7527,2118058925.9767048,3469177285.472217
7528,2389690393.8017664,3737931545.1456394
7529,2724704295.184666,3424533058.401886
7530,3146252424.855404,2707620616.7715664
7531,3306848154.6935205,2619990582.866939
7532,3587959167.334232,2082263316.1725664
7533,3683488711.486687,1994527190.4283116
7534,7883836.441662912,1257684516.3365338
7535,7883411.207428442,1079971385.3579705
7536,53718309.4904033,863623574.4835304
7537,57602662.77121615,862225864.914826
7538,106012361.26724894,863699576.9568774
7539,98315239.86174785,862286414.2575858
7540,169162285.71897522,907802586.9703788
7541,258478541.48627138,1022544167.1791677
7542,516035880.37809837,1166738594.2647157
7543,539269783.556458,1144292843.01775
7544,382981401.7439156,1131494824.9657905
7545,149134957.49354625,941815516.8737719
7546,181687475.84416616,767297950.3246148
7547,111032887.80943906,765796557.2044638
7548,126895133.34855708,767236169.009487
7549,83514647.19471523,765743167.9222918
7550,102937881.59372908,767174033.2760233
7551,71966017.95850465,765737368.9873568
7552,222541021.37269783,1070633886.0011855
7553,433325000.10324407,1328751053.111674
7554,580759913.1735766,1316322212.8024552
7555,706964537.3202214,1241095012.4555578
7556,797805645.6045207,1228652689.855745
7557,937364617.9079065,1153498342.59505
7558,962450793.8090286,1052976580.5290236
7559,1081587108.3438194,977811709.5334425
7560,1054949138.9972441,921189517.9317503
7561,1170815281.0448415,934016082.70761
7562,1126409725.3430803,921353481.332762
7563,1261755218.1726508,936656590.264441
7564,1207643543.2393632,969841205.4803666
7565,1365287181.8850226,1151326891.1322508
7566,1250066894.7931428,1173520726.9008148
7567,1045348874.1699235,1148842143.052835
7568,726744148.1987199,1132191617.6801095
7569,627640818.2685648,1012636462.6495047
7570,638066283.3027756,823993562.2764567
7571,605113364.5832534,836483586.5673414
7572,562864981.3825126,823780424.8052264
7573,477112746.19253814,836215091.063466
7574,386617519.2030957,823486280.6214932
7575,433105781.0110038,836126638.2771465
7576,552472034.505286,1122708111.8310304
7577,768808898.5618407,1366060278.2890198
7578,751977335.1605762,1316558354.8789256
7579,906581607.5762738,1241429475.4538546
7580,870576886.5886252,1228797440.5905354
7581,1043099576.1595954,1153688235.6585655
7582,973027906.0083348,1052984147.0553763
7583,1146160842.695089,977886247.3839113
7584,1010093645.6001649,1100495354.8332398
7585,1153109410.461623,1113332244.8017826
7586,1054564304.3329742,1100575365.0738294
7587,1185155784.8118885,1113407564.1362224
7588,1076020624.8295455,1144623988.6142106
7589,1236479215.2247841,1335219615.2672906
7590,6707013039.92858,1501482698.5177724
7591,7396853757.285547,1821195864.3823795
7592,5228352804.092408,3784864623.831863
7593,4459224886.182615,3649760187.8315134
7594,3906517284.1605515,3472435430.2809186
7595,3347834390.1862006,3471315384.274673
7596,3398012471.6497607,3291919947.0314765
7597,2584239305.5473347,3469913481.648589
7598,2288811157.6472917,3469369853.841796
7599,2139640356.4579706,3469139123.667368
7600,2103289103.7665179,3768115177.6482096
7601,2495848906.8230476,3423935900.7259974
7602,3226089559.347056,2707474246.6922426
7603,3377087756.8269625,2619822187.348378
7604,3966636636.917078,2082781487.3929121
7605,4032676068.0294065,1995004376.84983
7606,7883966.602382333,1257684545.5802448
7607,7883388.733048199,1079971414.1697598
7608,7884010.913958031,1035971514.8640857
7609,31754116.145805042,1041615174.9363147
7610,52037361.24680805,1043034639.1032096
7611,46361531.83721986,1041634635.5884622
7612,52414048.36627901,1087043299.8286157
7613,45086858.84799633,1263348186.769694
7614,4470567094.150856,1486864908.7048357
7615,3272938169.53401,1806282429.6072547
7616,1059983316.1040595,3775854367.4950247
7617,906120270.4874904,3643582698.7289624
7618,888748054.403942,3470657714.9894304
7619,805204286.5102403,3477520564.2096295
7620,873240210.4962105,3300163808.509657
7621,584621112.5379541,3477475649.397246
7622,446804571.093088,3471077741.6600223
7623,446366897.97877795,3467135271.250148
7624,627929454.1479481,3766082125.7784925
7625,787668185.3349551,3421520688.1668277
7626,978674445.7551165,2704079400.97561
7627,1040967258.9576378,2616189892.2130904
7628,1364810537.2391427,2078337857.267146
7629,1538495876.567992,1990574470.7279313
7630,7884093.683956688,1257684555.2335942
7631,7883558.721807151,1079971421.754161
7632,7882683.558549388,1035971522.1604265
7633,7883710.441055603,1035971521.1169027
7634,7883198.643453019,1035971523.3948728
7635,7883827.536526464,1035971524.2002188
7636,7883313.340024749,1079971438.598506
7637,15713873.134886397,1257689743.4397595
7638,2823367464.0626283,1481826020.4079497
7639,2286275354.041947,1803935354.2563248
7640,1055637196.4722193,3775710095.3259726
7641,802115644.327994,3643312459.516585
7642,692014704.9308288,3467165751.6818376
7643,632615515.149869,3467245300.4070168
7644,694103498.7358044,3287729390.020426
7645,592172730.6912487,3467036944.5904126
7646,552872920.2788225,3466980423.5573297
7647,573049802.6115422,3466999242.3734756
7648,628514114.4746087,3766101932.939456
7649,782487869.8262738,3421518075.654959
7650,1036549906.0568062,2704125784.9215884
7651,1086758330.9211438,2616222493.873902
7652,1283382389.2924469,2078219278.2615588
7653,1313086223.7897341,1990274634.737586
7654,7883127.648148997,1257684564.9072206
7655,7883757.322887482,1079971432.0171843
7656,7883288.152868109,1035971532.247826
7657,7883950.412998689,1035971532.3752017
7658,7883455.38230915,1035971534.0232894
7659,7884107.944838742,1035971535.8447922
7660,7883610.134462647,1079971449.7295198
7661,15714594.596614769,1257689757.7108452
7662,2465939355.609627,1481187257.5192132
7663,1707257985.5950012,1803020211.7595875
7664,737260144.4154397,3775290548.069348
7665,622481544.905876,3643093388.770611
7666,609520566.1899357,3467061383.6508694
7667,549357860.965408,3466984685.6852293
7668,611646663.9988494,3288737022.893988
7669,422249300.37485266,3470807994.033171
7670,452914693.33574325,3466855542.899551
7671,520183664.0377139,3466921607.510113
7672,578623151.4371449,3766021497.3390007
7673,677634391.4268041,3421385547.132434
7674,899446403.799077,2703963728.571443
7675,974098514.8729277,2616074809.215887
7676,1203482129.7377503,2078104416.5111325
7677,1262914453.0548375,1990197293.2492733
7678,7883872.779906688,1257684578.3955576
7679,7883922.527926822,1079971446.9041412
7680,7883451.407471489,1035971547.8532277
7681,15695817.63591789,1035971546.3051603
7682,7883105.577557626,1035971547.2303662
7683,7883866.923627245,1035971541.8198963
7684,7883390.122509022,1079971454.6924248
7685,15714454.78540498,1257689782.8521855
7686,2347182097.3045616,1480973349.5985363
7687,1800933083.5417414,1803212996.459793
7688,769754390.5166384,3775332696.29321
7689,662458626.2961421,3643151979.1175632
7690,627161833.2002171,3467173004.002898
7691,584064672.4172621,3467027203.557069
7692,625889221.6787177,3287632954.1699085
7693,492744003.89848214,3466913306.223672
7694,406181096.44868,3466800080.3302097
7695,483163891.8678743,3466879364.1340933
7696,569673154.293072,3766017044.2117014
7697,686874702.304817,3421392857.8731217
7698,937980928.5025272,2703993027.399177
7699,1014670851.9096767,2616117442.715219
7700,1249914967.6458433,2078161576.9676871
7701,1307178889.468195,1990256970.9026535
7702,7884102.591171735,1257684586.741298
7703,7883623.198621095,1079971454.4655802
7704,7884342.732232704,856544937.2080387
7705,7883890.734697777,856544937.8212901
7706,7883434.281865956,856544940.6870189
7707,15695800.92117172,856544939.4715397
7708,7884367.902216512,900544852.2997437
7709,7892421.426374314,988549865.5687538
7710,2416676978.341709,1481165797.0272489
7711,2036342286.8640924,1444780957.2629187
7712,1568259302.3588088,2341067133.8622236
7713,1367278366.3867056,2208696451.116576
7714,1048051380.236335,2032319393.2826037
7715,966617387.9892465,2033071784.4967048
7716,901206760.0652289,2035356287.025031
7717,769760911.5800747,2037015424.1232681
7718,811817326.3768712,1136582404.016167
7719,897915919.0692934,1134878289.7678533
7720,1307608674.8615339,1434438552.1435359
7721,1874696872.228422,1359671525.1473935
7722,15709096.17076604,1252547619.489014
7723,7890302.223140312,1164547780.0836363
7724,15708697.378037384,1164547795.0385165
7725,15719786.51277278,1076551426.9061642
7726,7883318.26554303,988544677.7014955
7727,7884011.98659984,900544847.3412324
7728,7880730.086682027,856543213.5655259
7729,7881167.032109525,856543213.602008
7730,29909592.378220625,862178988.9162333
7731,34021850.21748733,863595853.0084523
7732,42915509.30856022,906194928.8715849
7733,61911234.25754114,995615136.0730137
7734,51532378.11990591,1139446778.965664
7735,56972532.24150098,1075068224.7450988
7736,47470660.623111606,1073654216.5766878
7737,48302635.899965,943056493.4892052
7738,29958332.99863099,765642078.5393097
7739,48083717.615950316,767049742.6576203
7740,26322534.302818555,764229804.3277186
7741,33676630.2329334,764234335.5793543
7742,34466514.37671896,765640635.8283296
7743,43562660.15719986,767049044.4597874
7744,44125560.72683445,1064676257.4686499
7745,56748217.00331375,1259606108.8400602
7746,54551170.15767312,1258201732.7762046
7747,67788883.33054224,1171618198.746731
7748,65034667.16707031,1170213318.5148654
7749,83441800.3501023,1083640839.3823895
7750,80562601.1036418,994230949.3361397
7751,102724859.74480154,907657548.7292428
7752,87321135.89983837,1041667187.5957685
7753,108187851.43324903,1043092377.6789318
7754,110502587.41831082,1041685196.1683303
7755,122954496.94908792,1043110470.4601339
7756,114405682.2491333,1085700117.5868149
7757,129073084.08296162,1264837843.696931
7758,4053975531.707051,1516726836.979659
7759,3341401741.635246,1806378353.146707
7760,1746822180.8843129,3776851011.8460274
7761,1499572415.4093626,3644311538.900726
7762,1270829139.80081,3467954660.038883
7763,1059973069.1287626,3467623881.128458
7764,1105659100.870418,3288239065.861895
7765,871801673.3289764,3467363426.928913
7766,793521064.9988437,3467258184.332879
7767,814197679.7715486,3467283335.0057664
7768,877562517.4755101,3766377987.082384
7769,1023029366.5669545,3421802376.3405447
7770,1265471283.9709296,2704430463.8995714
7771,1307588610.013497,2616511507.051713
7772,1528781955.4017258,2078576758.840125
7773,1591239775.333867,1990700513.3554194
7774,7883695.801331932,1257684615.9202075
7775,7884437.838137584,1079971485.4211087
7776,7884056.720029523,1035971583.357996
7777,7883663.339843447,1035971585.7518617
7778,7884428.447699065,1035971588.0099294
7779,15695641.204614963,1035971588.7384444
7780,28788421.01099722,1084203617.2196896
7781,48442435.94907081,1264750111.3485222
7782,3040068030.948008,1513542404.4994867
7783,2396582005.8879924,1804157621.2589407
7784,1052223614.7460961,3775712672.931419
7785,838173215.9352828,3643373651.0501556
7786,783761515.1737835,3469656554.452306
7787,723321630.1726371,3476404645.761934
7788,789452374.8844403,3298157791.8004503
7789,534018642.8964075,3475832786.811531
7790,439853846.9421748,3468772826.9677873
7791,476252031.5770152,3466878400.8796396
7792,639082425.3881325,3766083491.901163
7793,778124033.3751304,3421507247.4938865
7794,993334354.9069726,2704093558.5503035
7795,1080338430.7823873,2616236674.207132
7796,1337325422.5686884,2078311579.7509155
7797,1425497176.3783457,1990450153.3545017
7798,7884087.392470225,1257684627.3170655
7799,7883683.803817979,1079971497.829637
7800,7884482.315539823,1035971598.3867681
7801,15695834.174441138,1035971598.7298476
7802,7884511.436376778,1035971598.476141
7803,7884123.272015018,1035971593.6641349
7804,7883737.7389144255,1079971505.6054695
7805,48110795.16677569,1264739277.6635954
7806,2649435728.6174126,1512625741.2338088
7807,2301535517.0827236,1804076917.764544
7808,1403226768.3940578,3776210161.6574225
7809,1185244854.4856837,3643818513.7638283
7810,1011667750.1801485,3467566100.8991365
7811,893923559.6305815,3467405575.883932
7812,979582601.2975318,3288071457.3373246
7813,758575071.4204061,3467225183.4795394
7814,646147810.2247471,3467087917.1485434
7815,713697759.6319202,3467158128.7033305
7816,816390218.2788512,3766306275.796929
7817,963940248.9443069,3421733782.611144
7818,1216303962.1317363,2704371984.6846604
7819,1270783570.6080003,2616477340.9428334
7820,1491753615.0862718,2078515051.4986913
